Customer ID,Customer Segment,Date,Day of Week,Month,Payment Method,Product Category,Product Subcategory,Quarter,Region,Sales Channel,Transaction ID,Avg Order Value,Cost of Goods Sold,Discount %,Discount Applied,Gross Margin,Marketing Expense,Price per Unit,Product Rating,Profit,Quantity,Shipping Cost %,Shipping Expense,Tax,Total Sales
3878,Low-Value,15-02-2023,Wednesday,February,Cash,Electronics,Laptops,Q1,Haryana,Offline,317235,38838.47,25367.04,1.287383360e-06,0.05,0.286397739,2235.19,38838.47,1.6,11123.25,1,0.002909229,112.99,4302.9,38838.47
6618,Low-Value,27-01-2023,Friday,January,Cash,Electronics,Audio Player,Q1,Uttarakhand,Offline,453450,15522.12,12359.87,3.221209474e-06,0.05,0.086173152,1483.44,5174.04,3.66,1337.59,3,0.021982822,341.22,1745.33,15522.12
6687,Low-Value,27-03-2023,Monday,March,Cash,Electronics,Audio Player,Q1,Himachal Pradesh,Offline,130802,34815.24,26999.65,1.436152673e-06,0.05,0.127171894,2917.78,8703.81,2.37,4427.52,4,0.013508165,470.29,3046.58,34815.24
7758,Low-Value,26-01-2023,Thursday,January,Cash,Electronics,Audio Player,Q1,Gujarat,Offline,692150,203675.35,155938.4,2.454887153e-07,0.05,0.160134989,12941.19,40735.07,2.8,32615.55,5,0.010704339,2180.21,16871.28,203675.35
4298,Low-Value,14-02-2023,Tuesday,February,Cash,Electronics,Mobiles,Q1,Punjab,Offline,609128,175859.45,131084.09,2.843179596e-07,0.05,0.157481898,14864.87,35171.89,2.42,27694.68,5,0.012599892,2215.81,15119.94,175859.45
8022,Low-Value,05-02-2023,Sunday,February,Cash,Electronics,Mobiles,Q1,Uttarakhand,Offline,897431,63992.9,46045.03,7.813366795e-07,0.05,0.214010929,3720.88,12798.58,2.35,13695.18,5,0.008310453,531.81,5423.75,63992.9
4151,Low-Value,31-05-2023,Wednesday,May,Cash,Electronics,Audio Player,Q2,Uttarakhand,Offline,200795,47221.6,36877.46,1.058837481e-06,0.05,0.124185119,4389.55,47221.6,1.05,5864.22,1,0.001913743,90.37,2720.17,47221.6
5182,Low-Value,31-05-2023,Wednesday,May,Cash,Electronics,TVs,Q2,Punjab,Offline,673268,74502.09,56320.39,6.711221121e-07,0.05,0.140466261,6783.03,24834.03,1.06,10465.03,3,0.012531729,933.64,8002.43,74502.09
2835,Low-Value,04-04-2023,Tuesday,April,Cash,Electronics,Audio Player,Q2,Punjab,Offline,229317,90667.25,61675.97,5.514670402e-07,0.05,0.228120407,7754.13,18133.45,3.59,20683.05,5,0.006111358,554.1,11828.25,90667.25
9849,Low-Value,24-07-2023,Monday,July,Cash,Electronics,Audio Player,Q3,Maharashtra,Offline,963385,49704.84,30454.62,1.005938255e-06,0.05,0.297772410,3765.09,24852.42,4.77,14800.73,2,0.013769283,684.4,2727.01,49704.84
4283,Low-Value,03-11-2023,Friday,November,Cash,Electronics,Mobiles,Q4,Gujarat,Offline,713997,70022.94,44851.48,7.140517093e-07,0.05,0.292942427,4459.15,35011.47,1.78,20512.69,2,0.002850780,199.62,6791.12,70022.94
9014,Low-Value,31-10-2023,Tuesday,October,Cash,Electronics,Mobiles,Q4,Punjab,Offline,220031,66882.68,49695.11,7.475776987e-07,0.05,0.156168084,6592.24,33441.34,4.79,10444.94,2,0.002248564,150.39,8108.76,66882.68
7642,Low-Value,26-10-2023,Thursday,October,Cash,Electronics,Audio Player,Q4,Madhya Pradesh,Offline,508411,49198.14,33954.03,1.016298584e-06,0.05,0.233829165,3306.85,16399.38,2.13,11503.96,3,0.008807244,433.3,4256.88,49198.14
8324,Low-Value,27-12-2023,Wednesday,December,Cash,Electronics,TVs,Q4,Gujarat,Offline,621926,82994.36,56281.15,6.024505762e-07,0.05,0.233055596,5977.98,20748.59,4.03,19342.3,4,0.016783430,1392.93,8158.93,82994.36
4560,Low-Value,09-11-2023,Thursday,November,Cash,Electronics,Laptops,Q4,Himachal Pradesh,Offline,949807,63473.48,46991.87,7.877305609e-07,0.05,0.157034717,6203.56,15868.37,3.35,9967.54,4,0.004891964,310.51,4119.78,63473.48
9819,Low-Value,05-01-2023,Thursday,January,Credit Card,Electronics,Laptops,Q1,Maharashtra,Offline,212844,6074.8,3719.22,8.230723645e-06,0.05,0.288177389,529.98,6074.8,3.34,1750.62,1,0.012342793,74.98,670.98,6074.8
2164,Low-Value,04-03-2023,Saturday,March,Credit Card,Electronics,Audio Player,Q1,Madhya Pradesh,Offline,300155,96780.78,72414.49,5.166315047e-07,0.05,0.152728465,8664.18,32260.26,2.15,14781.18,3,0.009515629,920.93,12777.17,96780.78
1788,Low-Value,29-01-2023,Sunday,January,Credit Card,Electronics,Audio Player,Q1,Maharashtra,Offline,583081,54387.42,39436.39,9.193302422e-07,0.05,0.200372071,3510.61,18129.14,3.27,10897.72,3,0.009978410,542.7,3722.65,54387.42
8202,Low-Value,12-03-2023,Sunday,March,Credit Card,Electronics,Audio Player,Q1,Punjab,Offline,476604,127125.45,79560.91,3.933122754e-07,0.05,0.290151579,9531.55,42375.15,3.63,36885.65,3,0.009025258,1147.34,16145.47,127125.45
8589,Low-Value,19-01-2023,Thursday,January,Credit Card,Electronics,Audio Player,Q1,Punjab,Offline,472803,65658.12,49700.41,7.615204334e-07,0.05,0.181283138,3518.53,16414.53,2.97,11902.71,4,0.008170657,536.47,7536.08,65658.12
8122,Low-Value,19-06-2023,Monday,June,Credit Card,Electronics,Mobiles,Q2,Haryana,Offline,489757,22765.16,16112.43,2.196338616e-06,0.05,0.221056210,1417.21,22765.16,4.65,5032.38,1,0.008923285,203.14,1204.61,22765.16
2566,Low-Value,01-04-2023,Saturday,April,Credit Card,Electronics,Laptops,Q2,Punjab,Offline,858857,69765.92,48927.01,7.166822999e-07,0.05,0.186075522,6179.15,17441.48,1.87,12981.73,4,0.024052288,1678.03,5463.63,69765.92
4303,Low-Value,29-04-2023,Saturday,April,Credit Card,Electronics,Mobiles,Q2,Uttarakhand,Offline,582831,157908.44,115390.1,3.166391866e-07,0.05,0.167382693,15545.73,39477.11,2.55,26431.14,4,0.003429012,541.47,14310.36,157908.44
6368,Low-Value,20-06-2023,Tuesday,June,Credit Card,Electronics,Audio Player,Q2,Gujarat,Offline,228416,208936.85,154186.1,2.393067570e-07,0.05,0.171275101,17227.71,41787.37,3.87,35785.68,5,0.008315240,1737.36,21148.52,208936.85
3154,Low-Value,27-08-2023,Sunday,August,Credit Card,Electronics,TVs,Q3,Gujarat,Offline,922347,23168.03,14549.14,2.158146377e-06,0.05,0.286865133,1614.68,23168.03,4.23,6646.1,1,0.015457076,358.11,1756.08,23168.03
6306,Low-Value,15-09-2023,Friday,September,Credit Card,Electronics,Mobiles,Q3,Haryana,Offline,787953,39600.91,27338.26,1.262597248e-06,0.05,0.218340942,3204.02,39600.91,3.25,8646.5,1,0.010407084,412.13,4918.24,39600.91
5372,Low-Value,19-07-2023,Wednesday,July,Credit Card,Electronics,TVs,Q3,Haryana,Offline,471917,79543.14,51103.05,6.285897187e-07,0.05,0.289916641,4618.92,39771.57,1.13,23060.88,2,0.009558210,760.29,9541.06,79543.14
7013,Low-Value,21-07-2023,Friday,July,Credit Card,Electronics,Mobiles,Q3,Himachal Pradesh,Offline,121074,30847.96,19552.01,1.620852724e-06,0.05,0.281105460,2244.87,15423.98,1.25,8671.53,2,0.012303893,379.55,3777.24,30847.96
8925,Low-Value,21-09-2023,Thursday,September,Credit Card,Electronics,Audio Player,Q3,Himachal Pradesh,Offline,253810,223616.75,165988.84,2.235968459e-07,0.05,0.173681802,16994.08,44723.35,2.4,38838.16,5,0.008030123,1795.67,14509.33,223616.75
5132,Low-Value,30-07-2023,Sunday,July,Credit Card,Electronics,Laptops,Q3,Madhya Pradesh,Offline,379341,168699,113233.17,2.963858707e-07,0.05,0.258657372,11035.18,33739.8,3.8,43635.24,5,0.004714966,795.41,12265.65,168699
5847,Low-Value,21-10-2023,Saturday,October,Credit Card,Electronics,TVs,Q4,Haryana,Offline,787850,43161.57,28611.76,1.158437934e-06,0.05,0.265576299,2946.36,43161.57,3.15,11462.69,1,0.003261234,140.76,3540.97,43161.57
3765,Low-Value,17-10-2023,Tuesday,October,Credit Card,Electronics,Mobiles,Q4,Madhya Pradesh,Offline,138989,38829.74,28959.13,1.287672799e-06,0.05,0.173037213,3016.25,38829.74,1.11,6718.99,1,0.003486245,135.37,2367.6,38829.74
7464,Low-Value,20-11-2023,Monday,November,Credit Card,Electronics,TVs,Q4,Maharashtra,Offline,734013,98398.53,66565.04,5.081376724e-07,0.05,0.236614815,7677.06,32799.51,3.23,23282.55,3,0.008881027,873.88,14422.01,98398.53
7574,Low-Value,03-10-2023,Tuesday,October,Credit Card,Electronics,Laptops,Q4,Haryana,Offline,125996,97347.08,75619.25,5.136260892e-07,0.05,0.144479629,6928.3,24336.77,2.72,14064.67,4,0.007548865,734.86,11072.08,97347.08
1431,Low-Value,21-10-2023,Saturday,October,Credit Card,Electronics,Mobiles,Q4,Gujarat,Offline,552550,42623.9,31864.18,1.173050800e-06,0.05,0.119515812,3797.18,8524.78,1.01,5094.23,5,0.043832451,1868.31,4388.62,42623.9
1504,Low-Value,08-01-2023,Sunday,January,Debit Card,Electronics,Audio Player,Q1,Gujarat,Offline,964639,24235.39,15949.95,2.063098634e-06,0.05,0.246921547,2154.53,24235.39,3.67,5984.24,1,0.006051894,146.67,2897.5,24235.39
8441,Low-Value,18-02-2023,Saturday,February,Debit Card,Electronics,TVs,Q1,Haryana,Offline,418794,25725.85,15473.19,1.943570378e-06,0.05,0.332124692,1381.18,25725.85,1.84,8544.19,1,0.012722223,327.29,1468.09,25725.85
4723,Low-Value,04-04-2023,Tuesday,April,Debit Card,Electronics,Audio Player,Q2,Himachal Pradesh,Offline,940104,35305.16,22744.88,1.416223578e-06,0.05,0.254453740,3216.8,35305.16,3.41,8983.53,1,0.010195394,359.95,5194.88,35305.16
2514,Low-Value,30-06-2023,Friday,June,Debit Card,Electronics,TVs,Q2,Punjab,Offline,712835,16022.1,10281.8,3.120689548e-06,0.05,0.289422735,989.08,16022.1,3.23,4637.16,1,0.007118917,114.06,1616.68,16022.1
5668,Low-Value,21-06-2023,Wednesday,June,Debit Card,Electronics,Audio Player,Q2,Gujarat,Offline,663728,115952.31,84631.86,4.312117628e-07,0.05,0.210273172,6130.75,38650.77,2.13,24381.66,3,0.006968727,808.04,11215.77,115952.31
7187,Low-Value,07-06-2023,Wednesday,June,Debit Card,Electronics,Mobiles,Q2,Haryana,Offline,605531,37337.04,23738.13,1.339152756e-06,0.05,0.258764755,2720.77,12445.68,2.8,9661.51,3,0.032585068,1216.63,4516.04,37337.04
7826,Low-Value,29-06-2023,Thursday,June,Debit Card,Electronics,Mobiles,Q2,Punjab,Offline,672168,170279.2,133117.46,2.936353941e-07,0.05,0.123025302,15221.09,42569.8,2.31,20948.65,4,0.005825726,992,24412.78,170279.2
6369,Low-Value,03-06-2023,Saturday,June,Debit Card,Electronics,Mobiles,Q2,Madhya Pradesh,Offline,372994,239408.55,147019.7,2.088480132e-07,0.05,0.312747101,15019.1,47881.71,2.79,74874.33,5,0.010423270,2495.42,35520.29,239408.55
5713,Low-Value,18-08-2023,Friday,August,Debit Card,Electronics,TVs,Q3,Maharashtra,Offline,694867,8099.12,5778.44,6.173510209e-06,0.05,0.142952568,722.69,8099.12,4.77,1157.79,1,0.054351584,440.2,633.2,8099.12
5242,Low-Value,06-09-2023,Wednesday,September,Debit Card,Electronics,TVs,Q3,Punjab,Offline,836074,83688.96,55602.68,5.974503686e-07,0.05,0.277676291,4211.98,27896.32,2.85,23238.44,3,0.007597896,635.86,5842.55,83688.96
2417,Low-Value,23-09-2023,Saturday,September,Debit Card,Electronics,Laptops,Q3,Himachal Pradesh,Offline,939283,163458.88,103982.7,3.058873277e-07,0.05,0.281954214,12611.39,40864.72,4.15,46087.92,4,0.004752694,776.87,22612.9,163458.88
1438,Low-Value,30-08-2023,Wednesday,August,Debit Card,Electronics,Mobiles,Q3,Uttarakhand,Offline,369230,56506.24,37864.83,8.848580263e-07,0.05,0.218113610,4830.05,14126.56,4.77,12324.78,4,0.026308245,1486.58,4131.73,56506.24
1221,Low-Value,16-11-2023,Thursday,November,Debit Card,Electronics,TVs,Q4,Madhya Pradesh,Offline,309295,37858.3,22840.63,1.320714348e-06,0.05,0.331155916,2246.36,37858.3,2.37,12537,1,0.006189132,234.31,4935.88,37858.3
7721,Low-Value,16-12-2023,Saturday,December,Debit Card,Electronics,Mobiles,Q4,Maharashtra,Offline,183458,145522.74,106595,3.435889126e-07,0.05,0.205184083,7810.38,48507.58,4.29,29858.95,3,0.008647514,1258.41,7818.83,145522.74
9662,Low-Value,04-11-2023,Saturday,November,Debit Card,Electronics,Laptops,Q4,Maharashtra,Offline,689963,110875.56,81935.32,4.509560087e-07,0.05,0.173274976,8936.49,36958.52,3.71,19211.96,3,0.007141249,791.79,9679.99,110875.56
7758,Low-Value,18-03-2023,Saturday,March,UPI,Electronics,Laptops,Q1,Punjab,Offline,791591,13043.25,8971.67,3.833400418e-06,0.05,0.220720296,957.95,13043.25,2.87,2878.91,1,0.017995515,234.72,1723.21,13043.25
3931,Low-Value,23-02-2023,Thursday,February,UPI,Electronics,Audio Player,Q1,Punjab,Offline,704672,48106.3,37056.92,1.039364906e-06,0.05,0.131633695,4454.55,48106.3,1.06,6332.41,1,0.005455003,262.42,4198.76,48106.3
5516,Low-Value,21-03-2023,Tuesday,March,UPI,Electronics,Laptops,Q1,Gujarat,Offline,457038,53298.42,38040.01,9.381141130e-07,0.05,0.185628580,5259.86,26649.21,4.65,9893.71,2,0.001967038,104.84,7042.57,53298.42
7272,Low-Value,01-01-2023,Sunday,January,UPI,Electronics,Laptops,Q1,Uttarakhand,Offline,230300,62558.08,40482.25,7.992572662e-07,0.05,0.253616000,6028.23,31279.04,2.61,15865.73,2,0.002907218,181.87,4725.37,62558.08
4270,Low-Value,22-03-2023,Wednesday,March,UPI,Electronics,Audio Player,Q1,Maharashtra,Offline,250492,122283.15,95548.88,4.088870789e-07,0.05,0.140257509,8328.79,40761.05,4.22,17151.13,3,0.010257750,1254.35,9454.98,122283.15
1670,Low-Value,13-04-2023,Thursday,April,UPI,Electronics,Laptops,Q2,Haryana,Offline,109240,16906.12,11416.31,2.957508878e-06,0.05,0.181816407,1478.27,8453.06,2.47,3073.81,2,0.055466896,937.73,1736.57,16906.12
8673,Low-Value,29-05-2023,Monday,May,UPI,Electronics,Laptops,Q2,Himachal Pradesh,Offline,246234,177827.85,108738.75,2.811708065e-07,0.05,0.328695815,10124.28,35565.57,2.71,58451.27,5,0.002887905,513.55,10728,177827.85
7519,Low-Value,11-04-2023,Tuesday,April,UPI,Electronics,TVs,Q2,Himachal Pradesh,Offline,257844,133182.55,91138.39,3.754245582e-07,0.05,0.230228359,8921.94,26636.51,4.11,30662.4,5,0.018469537,2459.82,7714.01,133182.55
2912,Low-Value,19-09-2023,Tuesday,September,UPI,Electronics,Laptops,Q3,Haryana,Offline,424092,132582.6,91622.69,3.771233933e-07,0.05,0.224946034,10807.37,44194.2,3.13,29823.93,3,0.002478530,328.61,17475.5,132582.6
5948,Low-Value,04-11-2023,Saturday,November,UPI,Electronics,Audio Player,Q4,Punjab,Offline,493028,34903.05,25031.12,1.432539563e-06,0.05,0.213668719,1943.94,34903.05,2.53,7457.69,1,0.013474467,470.3,4353.79,34903.05
7423,Low-Value,28-10-2023,Saturday,October,UPI,Electronics,Mobiles,Q4,Maharashtra,Offline,551277,164415.8,125246,3.041070262e-07,0.05,0.129617348,15744.1,32883.16,1.82,21311.14,5,0.012861051,2114.56,14213.26,164415.8
6128,Low-Value,18-01-2023,Wednesday,January,Cash,Electronics,TVs,Q1,Haryana,Offline,333698,20400.66,14960.56,4.901802197e-06,0.1,0.134397122,1772.29,10200.33,3.92,2741.79,2,0.045391669,926.02,1137.61,20400.66
8722,Low-Value,04-02-2023,Saturday,February,Cash,Electronics,TVs,Q1,Himachal Pradesh,Offline,118861,95082.72,75270.54,1.051715811e-06,0.1,0.154066796,4956.23,31694.24,1.37,14649.09,3,0.002175579,206.86,12003.4,95082.72
6212,Low-Value,03-01-2023,Tuesday,January,Cash,Electronics,Laptops,Q1,Madhya Pradesh,Offline,154161,57761.46,44584.12,1.731258178e-06,0.1,0.151986117,3754.54,19253.82,3.54,8778.94,3,0.011146879,643.86,3183.97,57761.46
3567,Low-Value,17-02-2023,Friday,February,Cash,Electronics,Laptops,Q1,Punjab,Offline,735843,22318.08,15520.94,4.480672173e-06,0.1,0.170903590,1826.95,7439.36,1.33,3814.24,3,0.051794330,1155.95,3078.77,22318.08
4453,Low-Value,05-01-2023,Thursday,January,Cash,Electronics,TVs,Q1,Madhya Pradesh,Offline,299763,57137.75,42323.63,1.750156420e-06,0.1,0.132002748,5494.73,11427.55,2.96,7542.34,5,0.031101155,1777.05,7675.22,57137.75
7412,Low-Value,12-04-2023,Wednesday,April,Cash,Electronics,Audio Player,Q2,Maharashtra,Offline,403321,38662.97,23349.57,2.586454170e-06,0.1,0.312097596,3127.59,38662.97,3.32,12066.62,1,0.003082795,119.19,4696.68,38662.97
5184,Low-Value,06-08-2023,Sunday,August,Cash,Electronics,Audio Player,Q3,Punjab,Offline,922168,45967.69,31590.28,2.175441054e-06,0.1,0.211884478,4570.78,45967.69,1.11,9739.84,1,0.001452977,66.79,4067.68,45967.69
1434,Low-Value,01-07-2023,Saturday,July,Cash,Electronics,Audio Player,Q3,Gujarat,Offline,877392,51882,41503.63,1.927450754e-06,0.1,0.096696157,4663.2,25941,4.34,5016.79,2,0.013460931,698.38,7634.81,51882
8421,Low-Value,14-09-2023,Thursday,September,Cash,Electronics,Mobiles,Q3,Uttarakhand,Offline,199315,36672.72,28627.99,2.726822554e-06,0.1,0.106801459,3625.28,12224.24,3.47,3916.7,3,0.013709100,502.75,3638.49,36672.72
8224,Low-Value,09-07-2023,Sunday,July,Cash,Electronics,Laptops,Q3,Haryana,Offline,277406,213128.25,164742.85,4.692010562e-07,0.1,0.165271333,12178.31,42625.65,4.62,35223.99,5,0.004612716,983.1,15873.6,213128.25
2075,Low-Value,14-07-2023,Friday,July,Cash,Electronics,Audio Player,Q3,Punjab,Offline,188587,91110.8,66470.35,1.097564723e-06,0.1,0.195377057,6413.71,18222.16,2.84,17800.96,5,0.004673211,425.78,13477.71,91110.8
9052,Low-Value,17-10-2023,Tuesday,October,Cash,Electronics,Audio Player,Q4,Gujarat,Offline,268278,71087.7,56461.18,1.406713116e-06,0.1,0.132328940,4830.55,35543.85,3.21,9406.96,2,0.005472255,389.01,6284.33,71087.7
8577,Low-Value,09-11-2023,Thursday,November,Cash,Electronics,Audio Player,Q4,Maharashtra,Offline,437690,26068.41,18094.76,3.836060581e-06,0.1,0.158236732,2547.35,8689.47,1.75,4124.98,3,0.049919424,1301.32,3523.9,26068.41
4051,Low-Value,24-10-2023,Tuesday,October,Cash,Electronics,Laptops,Q4,Maharashtra,Offline,449351,115888.86,72893.39,8.628957089e-07,0.1,0.289103629,8316.35,38629.62,1.58,33503.89,3,0.010141009,1175.23,12304.67,115888.86
9959,Low-Value,23-12-2023,Saturday,December,Cash,Electronics,Laptops,Q4,Gujarat,Offline,841073,99611.12,63293.01,1.003903982e-06,0.1,0.292562818,5780.43,24902.78,4.92,29142.51,4,0.014006167,1395.17,7962.61,99611.12
6514,Low-Value,01-10-2023,Sunday,October,Cash,Electronics,Audio Player,Q4,Haryana,Offline,353675,150133.64,109521.5,6.660732398e-07,0.1,0.186680147,11106.27,37533.41,4.89,28026.97,4,0.009850557,1478.9,21208.19,150133.64
5144,Low-Value,31-12-2023,Sunday,December,Cash,Electronics,Audio Player,Q4,Uttarakhand,Offline,283981,39567.56,24547.8,2.527322888e-06,0.1,0.285700963,3209.83,9891.89,3.06,11304.49,4,0.012774101,505.44,2273.94,39567.56
4451,Low-Value,04-12-2023,Monday,December,Cash,Electronics,TVs,Q4,Haryana,Offline,802513,244648.7,151622.6,4.087493618e-07,0.1,0.313963001,15281.42,48929.74,4.25,76810.64,5,0.003817883,934.04,35663.37,244648.7
3470,Low-Value,11-03-2023,Saturday,March,Credit Card,Electronics,TVs,Q1,Punjab,Offline,162990,40953.79,27475.18,2.441776451e-06,0.1,0.230837244,3588.66,40953.79,3.4,9453.66,1,0.010653226,436.29,2920.95,40953.79
7408,Low-Value,05-02-2023,Sunday,February,Credit Card,Electronics,TVs,Q1,Uttarakhand,Offline,912833,27989.08,19891.37,3.572821972e-06,0.1,0.189180566,2682.31,27989.08,2.4,5294.99,1,0.004302035,120.41,1596.51,27989.08
1376,Low-Value,12-01-2023,Thursday,January,Credit Card,Electronics,TVs,Q1,Maharashtra,Offline,434085,50886.24,39937.76,1.965167794e-06,0.1,0.105755308,5017.08,16962.08,3.82,5381.49,3,0.010806654,549.91,7144.08,50886.24
1972,Low-Value,25-01-2023,Wednesday,January,Credit Card,Electronics,Audio Player,Q1,Gujarat,Offline,545680,192946.4,133927.15,5.182786515e-07,0.1,0.248399037,9724.94,48236.6,4.78,47927.7,4,0.007082848,1366.61,20812.46,192946.4
3959,Low-Value,28-02-2023,Tuesday,February,Credit Card,Electronics,Mobiles,Q1,Gujarat,Offline,689261,196383.5,124162.59,5.092077491e-07,0.1,0.273136185,17167.33,39276.7,3.4,53639.44,5,0.007200910,1414.14,12721.58,196383.5
4275,Low-Value,09-06-2023,Friday,June,Credit Card,Electronics,Audio Player,Q2,Madhya Pradesh,Offline,505349,39724.01,25226.11,2.517369218e-06,0.1,0.300186713,2195.35,39724.01,2.93,11924.62,1,0.009513893,377.93,4870.74,39724.01
1430,Low-Value,07-04-2023,Friday,April,Credit Card,Electronics,Laptops,Q2,Punjab,Offline,695048,18868.15,14232.46,5.299936666e-06,0.1,0.183514547,1022.76,18868.15,4.47,3462.58,1,0.007968455,150.35,2166.19,18868.15
9055,Low-Value,08-05-2023,Monday,May,Credit Card,Electronics,TVs,Q2,Gujarat,Offline,408826,93031.28,55999.52,1.074907278e-06,0.1,0.301885237,8620.23,46515.64,3.43,28084.77,2,0.003512367,326.76,10171.54,93031.28
9057,Low-Value,19-04-2023,Wednesday,April,Credit Card,Electronics,Laptops,Q2,Maharashtra,Offline,410424,53578.8,38727.31,1.866409849e-06,0.1,0.219372214,2755.95,17859.6,3.34,11753.7,3,0.006380135,341.84,6340.13,53578.8
7361,Low-Value,29-04-2023,Saturday,April,Credit Card,Electronics,Mobiles,Q2,Gujarat,Offline,353002,160820.6,111189.78,6.218108874e-07,0.1,0.249556400,8134.58,40205.15,4.83,40133.81,4,0.008471738,1362.43,9270.03,160820.6
8972,Low-Value,11-06-2023,Sunday,June,Credit Card,Electronics,Laptops,Q2,Gujarat,Offline,766689,113363.6,83121.92,8.821173640e-07,0.1,0.179899986,7975.68,28340.9,2.3,20394.11,4,0.016512267,1871.89,10958.06,113363.6
3756,Low-Value,09-06-2023,Friday,June,Credit Card,Electronics,Mobiles,Q2,Haryana,Offline,875390,162709.08,112178.04,6.145938506e-07,0.1,0.225409178,13190.34,40677.27,4.46,36676.12,4,0.004084468,664.58,20160.98,162709.08
3552,Low-Value,24-05-2023,Wednesday,May,Credit Card,Electronics,Audio Player,Q2,Gujarat,Offline,511270,229411.65,144701.75,4.358976538e-07,0.1,0.276846228,20455.42,45882.33,3.47,63511.75,5,0.003237543,742.73,15284.94,229411.65
2168,Low-Value,28-07-2023,Friday,July,Credit Card,Electronics,TVs,Q3,Gujarat,Offline,116075,33654.04,21194.6,2.971411456e-06,0.1,0.269803863,2947.61,33654.04,4.5,9079.99,1,0.012831743,431.84,3604.65,33654.04
9207,Low-Value,22-11-2023,Wednesday,November,Credit Card,Electronics,Audio Player,Q4,Himachal Pradesh,Offline,220623,23445.4,16208.35,4.265229000e-06,0.1,0.189624830,1953.26,11722.7,1.26,4445.83,2,0.035740913,837.96,3400.61,23445.4
4088,Low-Value,19-10-2023,Thursday,October,Credit Card,Electronics,Mobiles,Q4,Punjab,Offline,814759,95933,57894.52,1.042394171e-06,0.1,0.329862821,6067.3,47966.5,1.54,31644.73,2,0.003402896,326.45,13845.93,95933
2448,Low-Value,27-11-2023,Monday,November,Credit Card,Electronics,TVs,Q4,Himachal Pradesh,Offline,435720,113308.26,81996.46,8.825481920e-07,0.1,0.205579629,7502.52,37769.42,1.34,23293.87,3,0.004548742,515.41,15950.29,113308.26
8255,Low-Value,24-12-2023,Sunday,December,Credit Card,Electronics,Audio Player,Q4,Haryana,Offline,178159,86402.16,68027.5,1.157378473e-06,0.1,0.138982405,6109.18,21600.54,2.87,12008.38,4,0.002975620,257.1,5320.78,86402.16
9646,Low-Value,17-02-2023,Friday,February,Debit Card,Electronics,Laptops,Q1,Gujarat,Offline,998894,25650.53,16156.37,3.898554923e-06,0.1,0.283019103,1853.28,25650.53,3.94,7259.59,1,0.014864800,381.29,1718.74,25650.53
6700,Low-Value,19-02-2023,Sunday,February,Debit Card,Electronics,Audio Player,Q1,Madhya Pradesh,Offline,842648,22748.23,13965.81,4.395946410e-06,0.1,0.272648465,2237.79,22748.23,4.61,6202.27,1,0.015049962,342.36,1606.29,22748.23
2404,Low-Value,29-01-2023,Sunday,January,Debit Card,Electronics,Mobiles,Q1,Madhya Pradesh,Offline,365795,8298.53,5039.35,1.205032699e-05,0.1,0.288666788,739.24,8298.53,3.11,2395.51,1,0.014994222,124.43,1125.85,8298.53
1321,Low-Value,31-01-2023,Tuesday,January,Debit Card,Electronics,Audio Player,Q1,Uttarakhand,Offline,322742,32367.33,23686.75,3.089535034e-06,0.1,0.174975199,2733.54,32367.33,2.88,5663.48,1,0.008760686,283.56,2867.48,32367.33
2609,Low-Value,11-03-2023,Saturday,March,Debit Card,Electronics,Audio Player,Q1,Maharashtra,Offline,437564,27863.92,21593.72,3.588870482e-06,0.1,0.125607237,2532.6,13931.96,1.17,3499.91,2,0.008530386,237.69,2511.32,27863.92
3421,Low-Value,19-03-2023,Sunday,March,Debit Card,Electronics,Laptops,Q1,Gujarat,Offline,721802,116294.52,72808.5,8.598857453e-07,0.1,0.313275380,6791.36,29073.63,3.86,36432.21,4,0.002256770,262.45,8576.16,116294.52
6104,Low-Value,06-05-2023,Saturday,May,Debit Card,Electronics,Audio Player,Q2,Gujarat,Offline,641910,32366.63,24848.96,3.089601852e-06,0.1,0.172645407,1727.2,32366.63,2.16,5587.95,1,0.006257062,202.52,4177.74,32366.63
4955,Low-Value,28-06-2023,Wednesday,June,Debit Card,Electronics,Audio Player,Q2,Maharashtra,Offline,959267,44205.85,34579.57,2.262144037e-06,0.1,0.164178271,2281.02,44205.85,1.59,7257.64,1,0.001982091,87.62,5082.27,44205.85
3713,Low-Value,23-04-2023,Sunday,April,Debit Card,Electronics,Mobiles,Q2,Punjab,Offline,561539,15752.61,11664.42,6.348154369e-06,0.1,0.158017624,1336.92,15752.61,2,2489.19,1,0.016637243,262.08,1705.75,15752.61
4887,Low-Value,16-05-2023,Tuesday,May,Debit Card,Electronics,Audio Player,Q2,Himachal Pradesh,Offline,289930,133848.45,96967.72,7.471136199e-07,0.1,0.208839251,8713.15,44616.15,3.5,27952.81,3,0.001604576,214.77,18044.72,133848.45
4945,Low-Value,14-09-2023,Thursday,September,Debit Card,Electronics,TVs,Q3,Gujarat,Offline,254009,28268.33,22030.59,3.537527686e-06,0.1,0.143533417,1793.55,28268.33,2.44,4057.45,1,0.013681035,386.74,3658.83,28268.33
8576,Low-Value,02-11-2023,Thursday,November,Debit Card,Electronics,TVs,Q4,Maharashtra,Offline,172628,41084.64,32401,2.433999665e-06,0.1,0.115781226,3129.2,20542.32,3.69,4756.83,2,0.019413825,797.61,4750.81,41084.64
